Number_of_Atoms,Total_Loss,Energy_Loss,Forces_Loss
101,0.04550589621067047,1.0300776921212673e-05,0.000454955967143178
101,0.028617719188332558,1.0574099178484175e-05,0.00028607144486159086
101,0.036099374294281006,1.099880591937108e-05,0.00036088377237319946
101,0.05349349230527878,1.2048868484271225e-05,0.0005348144331946969
101,0.0564463809132576,1.2246851838426664e-05,0.0005643413751386106
101,0.06689755618572235,1.288517341890838e-05,0.000668846711050719
101,0.04033072292804718,1.3992607819091063e-05,0.0004031673015560955
101,0.017034508287906647,1.5396011804114096e-05,0.00017019110964611173
101,0.02002590522170067,1.563881778565701e-05,0.00020010265870951116
101,0.02214321866631508,1.6207895896513946e-05,0.000221270092879422
101,0.0421144962310791,1.7125563317677006e-05,0.00042097369441762567
101,0.019869143143296242,1.640311165829189e-05,0.00019852741388604045
101,0.02471085637807846,1.6698124454705976e-05,0.00024694157764315605
101,0.036815378814935684,1.7045629647327587e-05,0.00036798330256715417
101,0.025192921981215477,1.708057607174851e-05,0.00025175840710289776
101,0.023135589435696602,1.716059159662109e-05,0.0002311842836206779
101,0.032090701162815094,1.730609619698953e-05,0.00032073393231257796
101,0.03171028569340706,1.7270918760914356e-05,0.00031693014898337424
101,0.0314190536737442,1.7301066691288725e-05,0.0003140175249427557
101,0.03608694672584534,1.7321182895102538e-05,0.00036069625639356673
101,0.03599657118320465,1.7326214219792746e-05,0.0003597924660425633
101,0.027079688385128975,1.7452210158808157e-05,0.0002706223458517343
101,0.02997947856783867,1.7457261492381804e-05,0.000299620209261775
101,0.028585223481059074,1.7517912056064233e-05,0.00028567705885507166
101,0.02660493366420269,1.7528032913105562e-05,0.0002658740559127182
101,0.026065973564982414,1.7553338693687692e-05,0.00026048420113511384
101,0.023152727633714676,1.756853271217551e-05,0.00023135158699005842
101,0.027225209400057793,1.7614156604395248e-05,0.00027207593666389585
101,0.026046426966786385,1.7614156604395248e-05,0.0002602881286293268
101,0.026566412299871445,1.7644606487010606e-05,0.0002654876734595746
101,0.026668211445212364,1.7644606487010606e-05,0.0002665056672412902
101,0.029611356556415558,1.7685244529275224e-05,0.00029593671206384897
101,0.029735354706645012,1.7685244529275224e-05,0.0002971766807604581
101,0.025573186576366425,1.7725929865264334e-05,0.0002555545943323523
101,0.026098603382706642,1.7725929865264334e-05,0.00026080876705236733
101,0.02625637874007225,1.7776850654627196e-05,0.00026238602004013956
101,0.0266463253647089,1.7787042452255264e-05,0.0002662853803485632
101,0.026431811973452568,1.78278442035662e-05,0.0002641398459672928
101,0.02969563752412796,1.7863587345345877e-05,0.00029677775455638766
101,0.027157669886946678,1.7899361409945413e-05,0.0002713977009989321
101,0.029208941385149956,1.79710186785087e-05,0.0002919097023550421
101,0.026399124413728714,1.807877742976416e-05,0.0002638104488141835
101,0.029905958101153374,1.801716280169785e-05,0.0002988794003613293
101,0.029344210401177406,1.8053091480396688e-05,0.0002932615752797574
101,0.023151103407144547,1.8089054719894193e-05,0.00023133015201892704
101,0.022148102521896362,1.810447793104686e-05,0.00022129996796138585
101,0.023238269612193108,1.812505433917977e-05,0.0002322014479432255
101,0.024732990190386772,1.8166241716244258e-05,0.0002471482439432293
101,0.023144753649830818,1.8202323190052994e-05,0.00023126551241148263
101,0.022862128913402557,1.823843558668159e-05,0.00022843890474177897
101,0.02193932980298996,1.825908839236945e-05,0.00021921070583630353
101,0.021793587133288383,1.825908839236945e-05,0.00021775327331852168
101,0.019839990884065628,1.827975211199373e-05,0.00019821710884571075
101,0.020774250850081444,1.827975211199373e-05,0.00020755970035679638
101,0.01945958286523819,1.829525535868015e-05,0.00019441287440713495
101,0.019355060532689095,1.829525535868015e-05,0.00019336765399202704
101,0.01713460125029087,1.8305594494449906e-05,0.00017116294475272298
101,0.0177885964512825,1.8305594494449906e-05,0.0001777029101504013
101,0.016870742663741112,1.831076770031359e-05,0.00016852431872393936
101,0.020196275785565376,1.8315940906177275e-05,0.00020177960686851293
101,0.019988832995295525,1.832111411204096e-05,0.0001997051149373874
101,0.019381167367100716,1.832111411204096e-05,0.00019362846796866506
101,0.019463492557406425,1.832628549891524e-05,0.00019445165526121855
101,0.019668912515044212,1.833663736761082e-05,0.00019650577451102436
101,0.022816583514213562,1.8357344742980786e-05,0.0002279822510899976
101,0.020752791315317154,1.834181421145331e-05,0.00020734449208248407
101,0.019772540777921677,1.835216608014889e-05,0.0001975418854271993
101,0.018412552773952484,1.8372882550465874e-05,0.0001839417964220047
101,0.017520252615213394,1.838324715208728e-05,0.0001750186929712072
101,0.018703095614910126,1.839879587350879e-05,0.00018684696988202631
101,0.018649591132998466,1.8403979993308894e-05,0.0001863118668552488
101,0.01867385022342205,1.8403979993308894e-05,0.00018655444728210568
101,0.016707949340343475,1.8409162294119596e-05,0.00016689540643710643
101,0.016855759546160698,1.8409162294119596e-05,0.00016837350267451257
101,0.016458967700600624,1.8419537809677422e-05,0.0001644054864300415
109,0.009873996488749981,4.635534878616454e-06,9.869361383607611e-05
109,0.009481221437454224,4.6717732402612455e-06,9.476549894316122e-05
109,0.008996939286589622,4.698437351180473e-06,8.992241055238992e-05
109,0.009325346909463406,4.7057224037416745e-06,9.320641402155161e-05
109,0.009056853130459785,4.742234068544349e-06,9.0521112724673e-05
109,0.008313312195241451,4.805855041922769e-06,8.308506949106231e-05
109,0.008398325182497501,4.837824235437438e-06,8.393487223656848e-05
109,0.008034068159759045,4.845217063120799e-06,8.029222954064608e-05
109,0.008126298896968365,4.850148343393812e-06,8.121448627207428e-05
109,0.008330990560352802,4.850148343393812e-06,8.326140232384205e-05
109,0.008381630294024944,4.85261489302502e-06,8.376777986995876e-05
109,0.008096938952803612,4.85508235215093e-06,8.092083589872345e-05
109,0.007918652147054672,4.85508235215093e-06,7.913797162473202e-05
109,0.008101722225546837,4.857550266024191e-06,8.096864621620625e-05
109,0.008306141942739487,4.862488367507467e-06,8.301279740408063e-05
109,0.008046327158808708,4.867428742727498e-06,8.041460387175903e-05
109,0.008345386944711208,4.874843853031052e-06,8.340512431459501e-05
109,0.008501894772052765,4.884739610133693e-06,8.497010276187211e-05
109,0.00825279951095581,4.877316769125173e-06,8.24792223284021e-05
109,0.008254773914813995,4.887214799964568e-06,8.24988674139604e-05
109,0.00831005722284317,4.8896908992901444e-06,8.305168012157083e-05
109,0.008513315580785275,4.897123289993033e-06,8.508418977726251e-05
109,0.008835914544761181,4.902080945612397e-06,8.831011655274779e-05
109,0.008572275750339031,4.907041329715867e-06,8.567368786316365e-05
113,0.015321317128837109,5.319354841049062e-06,0.00015315997006837279
113,0.013080441392958164,5.379319190979004e-06,0.0001307506172452122
113,0.012286855839192867,5.404403964348603e-06,0.0001228145119966939
113,0.013392886146903038,5.43458145330078e-06,0.0001338745205430314
113,0.01248826552182436,5.480005711433478e-06,0.00012482785678002983
113,0.012222672812640667,5.474950285133673e-06,0.00012217197217978537
113,0.012688444927334785,5.495189270732226e-06,0.00012682950182352215
113,0.0126951290294528,5.495189270732226e-06,0.00012689633877016604
113,0.012454656884074211,5.515466909855604e-06,0.00012449141649995
113,0.012730209156870842,5.515466909855604e-06,0.00012724693806376308
113,0.012532129883766174,5.525620053958846e-06,0.00012526604405138642
113,0.012568244710564613,5.525620053958846e-06,0.00012562719348352402
113,0.013345417566597462,5.525620053958846e-06,0.00013339892029762268
113,0.013436083681881428,5.525620053958846e-06,0.00013430557737592608
113,0.012859185226261616,5.53070049136295e-06,0.00012853654334321618
113,0.012852305546402931,5.53070049136295e-06,0.00012846774188801646
113,0.013202141039073467,5.540866368392017e-06,0.00013196600775700063
113,0.013154750689864159,5.535781838261755e-06,0.00013149215374141932
113,0.01345377042889595,5.540866368392017e-06,0.00013448229583445936
113,0.013456526212394238,5.540866368392017e-06,0.0001345098571619019
113,0.013435480184853077,5.540866368392017e-06,0.00013429939281195402
113,0.013174408115446568,5.540866368392017e-06,0.0001316886773565784
113,0.013191482983529568,5.540866368392017e-06,0.00013185942952986807
113,0.01321820542216301,5.540866368392017e-06,0.00013212664634920657
113,0.01321480143815279,5.545953627006384e-06,0.0001320925512118265
113,0.01322932355105877,5.545953627006384e-06,0.0001322377793258056
125,0.013811054639518261,4.078506663063308e-06,0.00013806976494379342
125,0.012955292128026485,4.106163942196872e-06,0.000129511856357567
125,0.013192646205425262,4.122010068385862e-06,0.0001318852446274832
125,0.012598752975463867,4.145837010582909e-06,0.00012594606960192323
125,0.012496826238930225,4.18170566263143e-06,0.00012492644600570202
125,0.012520995922386646,4.201699084660504e-06,0.00012516793503891677
125,0.013184905983507633,4.221741164656123e-06,0.00013180683890823275
125,0.013191129080951214,4.241829628881533e-06,0.00013186887372285128
125,0.01317789126187563,4.261967205820838e-06,0.00013173629122320563
125,0.013039459474384785,4.2781107367773075e-06,0.00013035180745646358
125,0.013115477748215199,4.298332896723878e-06,0.00013111179578118026
125,0.013360997661948204,4.306435585021973e-06,0.00013356690760701895
125,0.013266359455883503,4.318603714636993e-06,0.00013262040738482028
125,0.012928859330713749,4.326725502323825e-06,0.00012924532347824425
125,0.012926844879984856,4.351134975877358e-06,0.0001292249362450093
125,0.01296923402696848,4.355210421636002e-06,0.00012964878987986594
125,0.013270143419504166,4.3633658606268e-06,0.00013265780580695719
125,0.013371875509619713,4.371529485069914e-06,0.00013367504288908094
125,0.013521578162908554,4.379700385470642e-06,0.0001351719838567078
125,0.013335240073502064,4.387879471323686e-06,0.00013330852380022407
125,0.01332896389067173,4.400161742523778e-06,0.00013324563042260706
125,0.01277463324368,4.420670848048758e-06,0.0001277021219721064
125,0.013042542152106762,4.416564934217604e-06,0.0001303812605328858
125,0.012341269291937351,4.424778126121964e-06,0.00012336844520177692
125,0.01208188384771347,4.432998139236588e-06,0.00012077450810465962
125,0.0121556855738163,4.441226792550879e-06,0.00012151244300184771
145,0.03905881196260452,6.83733787809615e-06,0.00039051976636983454
145,0.022530101239681244,7.032426765363198e-06,0.0002252306730952114
145,0.02846103347837925,7.302880476345308e-06,0.00028453729464672506
145,0.04332105815410614,8.006101779756136e-06,0.0004331305099185556
145,0.052160218358039856,9.473194950260222e-06,0.0005215074634179473
145,0.054820798337459564,8.450399946013931e-06,0.0005481234984472394
145,0.05693395435810089,8.573205377615523e-06,0.0005692538106814027
145,0.06545961648225784,8.96205528988503e-06,0.0006545064970850945
145,0.033007796853780746,9.59797853283817e-06,0.0003299819945823401
145,0.017854953184723854,1.0581769856798928e-05,0.000178443719050847
145,0.020567502826452255,1.1803675988630857e-05,0.0002055569930234924
145,0.02358703687787056,1.2053728823957499e-05,0.0002357498451601714
145,0.02476128190755844,1.2365539078018628e-05,0.0002474891662131995
145,0.019532952457666397,1.2324128874752205e-05,0.0001952062884811312
145,0.019518593326210976,1.2347783922450617e-05,0.00019506245735101402
145,0.0190398171544075,1.2359618267510086e-05,0.00019027457165066153
145,0.020063240081071854,1.2353701094980352e-05,0.00020050887542311102
145,0.023531204089522362,1.239516041096067e-05,0.00023518808302469552
145,0.02894614264369011,1.2377384337014519e-05,0.00028933765133842826
145,0.02451777458190918,1.2401089406921528e-05,0.00024505372857674956
145,0.023560553789138794,1.239516041096067e-05,0.00023548158060293645
145,0.035388149321079254,1.2324128874752205e-05,0.0003537582524586469
145,0.03177424892783165,1.2383308785501868e-05,0.0003176186583004892
145,0.02630143240094185,1.2472342859837227e-05,0.0002628896036185324
145,0.02286669984459877,1.2472342859837227e-05,0.0002285422815475613
145,0.019794685766100883,1.2466396583477035e-05,0.00019782219897024333
145,0.01960689015686512,1.2472342859837227e-05,0.00019594418699853122
145,0.01921064779162407,1.2472342859837227e-05,0.00019198175868950784
145,0.017841095104813576,1.2484238141041715e-05,0.00017828612180892378
145,0.014757229946553707,1.2490188964875415e-05,0.00014744739746674895
145,0.019644463434815407,1.2490188964875415e-05,0.00019631972827482969
145,0.014488819986581802,1.2496138879214413e-05,0.00014476323849521577
145,0.018348725512623787,1.2496138879214413e-05,0.00018336228094995022
145,0.017829135060310364,1.2496138879214413e-05,0.00017816638865042478
145,0.016642872244119644,1.2508045983850025e-05,0.0001663036528043449
145,0.016458388417959213,1.2508045983850025e-05,0.00016445880464743823
145,0.012744824402034283,1.2519957635959145e-05,0.00012732304458040744
145,0.012487552128732204,1.2519957635959145e-05,0.0001247503241756931
145,0.011668414808809757,1.2519957635959145e-05,0.0001165589492302388
145,0.011305592954158783,1.2519957635959145e-05,0.0001129307274823077
145,0.012997867539525032,1.2519957635959145e-05,0.00012985347711946815
145,0.011793692596256733,1.2519957635959145e-05,0.0001178117236122489
145,0.012439770624041557,1.2519957635959145e-05,0.00012427251203916967
145,0.012267891317605972,1.2519957635959145e-05,0.00012255371257197112
145,0.011917158961296082,1.2519957635959145e-05,0.00011904639541171491
145,0.011872900649905205,1.2519957635959145e-05,0.00011860380618600175
145,0.01137496531009674,1.2519957635959145e-05,0.00011362445366103202
145,0.01136755384504795,1.2519957635959145e-05,0.00011355034075677395
145,0.011166450567543507,1.2519957635959145e-05,0.00011153930972795933
149,0.0299735888838768,2.5784560264696665e-08,0.0002997356350533664
149,0.030594270676374435,7.487563635777406e-08,0.00030594196869060397
149,0.027779605239629745,2.844523976364144e-07,0.00027779320953413844
149,0.047842588275671005,7.093062777130399e-07,0.0004784188058692962
149,0.03763958439230919,5.98124415773782e-07,0.00037638982757925987
149,0.03185252472758293,7.203890390883316e-07,0.00031851805397309363
149,0.02283705770969391,1.0655865025910316e-06,0.00022835993149783462
149,0.030291574075818062,1.5609438150931965e-06,0.00030290012364275753
149,0.02822701446712017,1.831755980674643e-06,0.0002822518290486187
149,0.029867196455597878,2.412816229480086e-06,0.00029864785028621554
149,0.022710559889674187,2.6847731078305515e-06,0.00022707876632921398
149,0.021169569343328476,2.9066434308333555e-06,0.00021166664373595268
149,0.020169129595160484,2.94026199298969e-06,0.00020166188187431544
149,0.018853090703487396,3.0623164093412925e-06,0.00018850028573069721
149,0.019792193546891212,3.2191098853218136e-06,0.00019788974896073341
149,0.0168185792863369,3.3258133953495417e-06,0.00016815253184176981
149,0.01686166040599346,3.467739361440181e-06,0.00016858192975632846
149,0.016545668244361877,3.498318847050541e-06,0.00016542170487809926
149,0.014455613680183887,3.575355094653787e-06,0.00014452038158196956
149,0.013728940859436989,3.6282190194469877e-06,0.0001372531260130927
149,0.01419967133551836,3.640714112407295e-06,0.00014196030679158866
149,0.013824746944010258,3.678327630041167e-06,0.00013821068569086492
149,0.014563357457518578,3.6940571135346545e-06,0.00014559664123225957
149,0.014119074679911137,3.7224547213554615e-06,0.00014115351950749755
149,0.014180607162415981,3.7256163523124997e-06,0.00014176881813909858
149,0.014081754721701145,3.7541349229286425e-06,0.00014078000094741583
149,0.014349478296935558,3.7827619507879717e-06,0.00014345695672091097
149,0.014266639947891235,3.8114978906378383e-06,0.0001426282833563164
149,0.014390915632247925,3.8082994251453783e-06,0.00014387107512447983
149,0.013824056833982468,3.8243038034124766e-06,0.00013820233289152384
149,0.013385850004851818,3.859632215608144e-06,0.00013381990720517933
149,0.013216190971434116,3.8692955968144815e-06,0.00013212321209721267
149,0.013044440187513828,3.888657829520525e-06,0.00013040551857557148
149,0.012723981402814388,3.904830464307452e-06,0.00012720076483674347
149,0.01332482323050499,3.927528268832248e-06,0.00013320895959623158
149,0.012969199568033218,3.940528131352039e-06,0.00012965258792974055
149,0.012825429439544678,3.976388143200893e-06,0.00012821452401112765
149,0.012448958121240139,3.992741312686121e-06,0.00012444965250324458
149,0.01244397833943367,4.002569312433479e-06,0.0001243997539859265
149,0.01201392337679863,4.005848495580722e-06,0.00012009917554678395
149,0.012090284377336502,4.005848495580722e-06,0.0001208627872983925
149,0.012851139530539513,4.002569312433479e-06,0.00012847136531490833
149,0.012697414495050907,3.9894675865070894e-06,0.00012693424650933594
149,0.012752245180308819,3.9992924030229915e-06,0.0001274824608117342
149,0.012657757848501205,3.992741312686121e-06,0.00012653764861170202
149,0.012562320567667484,3.996016403107205e-06,0.00012558324669953436
149,0.012869197875261307,3.992741312686121e-06,0.00012865205644629896
149,0.012798496522009373,3.992741312686121e-06,0.00012794503709301353
149,0.01190841756761074,3.996016403107205e-06,0.00011904421262443066
149,0.011746426112949848,3.996016403107205e-06,0.00011742429342120886
149,0.011729694902896881,3.9992924030229915e-06,0.00011725696094799787
149,0.011626740917563438,3.9992924030229915e-06,0.00011622742022154853
149,0.01169680804014206,3.9992924030229915e-06,0.00011692808766383678
149,0.01179929543286562,4.002569312433479e-06,0.00011795292812166736
149,0.011300286278128624,3.9992924030229915e-06,0.00011296287266304716
149,0.011360210366547108,3.9992924030229915e-06,0.0001135621132561937
149,0.011297421529889107,3.992741312686121e-06,0.00011293428542558104
149,0.011634835042059422,3.992741312686121e-06,0.00011630842345766723
149,0.011868830770254135,3.986196134064812e-06,0.00011864844418596476
149,0.01180108543485403,3.982925136369886e-06,0.00011797102342825383
149,0.011896242387592793,3.979655502917012e-06,0.00011892263137269765
149,0.01197423879057169,3.979655502917012e-06,0.00011970259220106527
149,0.011980307288467884,3.979655502917012e-06,0.00011976328096352518
149,0.012300645932555199,3.979655502917012e-06,0.0001229666668223217
149,0.012320275418460369,3.979655502917012e-06,0.00012316295760683715
149,0.012157970108091831,3.979655502917012e-06,0.00012153990246588364
157,0.011848610825836658,3.1840961582929594e-06,0.00011845426342915744
157,0.011682413518428802,3.209118631275487e-06,0.00011679204180836678
157,0.011709745042026043,3.2314426334778545e-06,0.00011706513760145754
157,0.011286151595413685,3.2538443974772235e-06,0.00011282897321507335
157,0.01117746066302061,3.281955059719621e-06,0.00011174178507644683
157,0.01119481772184372,3.298879619251238e-06,0.00011191518569830805
157,0.011206475086510181,3.3017047371686203e-06,0.00011203173198737204
157,0.010973411612212658,3.315847607154865e-06,0.00010970095900120214
157,0.010930154472589493,3.3243481993849855e-06,0.00010926830145763233
157,0.010584086179733276,3.3413816709071398e-06,0.0001058074485627003
157,0.010595232248306274,3.3413816709071398e-06,0.00010591890895739198
157,0.010678550228476524,3.3556093512743246e-06,0.00010675194789655507
157,0.01087674405425787,3.364160193086718e-06,0.0001087338023353368
157,0.01045475248247385,3.38129507326812e-06,0.00010451371053932235
157,0.010455490089952946,3.3870167044369737e-06,0.00010452103015268221
157,0.010504188947379589,3.39560733664257e-06,0.00010500793723622337
157,0.010577384382486343,3.3984736091952072e-06,0.00010573986219242215
157,0.010352919809520245,3.401341018616222e-06,0.00010349518561270088
157,0.010357776656746864,3.401341018616222e-06,0.00010354375262977555
157,0.010391930118203163,3.407079475437058e-06,0.00010388523514848202
157,0.010494008660316467,3.407079475437058e-06,0.0001049060228979215
157,0.0104172732681036,3.412822252357728e-06,0.00010413861309643835
157,0.010439306497573853,3.412822252357728e-06,0.00010435894364491105
157,0.01023643184453249,3.4185702588729328e-06,0.00010233013017568737
157,0.010417673736810684,3.424323040235322e-06,0.00010414249118184671
157,0.010569734498858452,3.424323040235322e-06,0.00010566310083959252
157,0.010511575266718864,3.43008036907122e-06,0.00010508145351195708
157,0.010442432947456837,3.43008036907122e-06,0.00010439002653583884
157,0.010302835144102573,3.4358429275016533e-06,0.00010299399582436308
157,0.01033509336411953,3.4358429275016533e-06,0.0001033165754051879
173,0.01051211915910244,4.038386123283999e-06,0.00010508081322768703
173,0.01004411093890667,4.052578333357815e-06,0.00010040058987215161
173,0.010017543099820614,4.066795554535929e-06,0.00010013476276071742
173,0.009770017117261887,4.0838885979610495e-06,9.765933646121994e-05
173,0.009672949090600014,4.115320280106971e-06,9.668833808973432e-05
173,0.009399163536727428,4.129646185901947e-06,9.39503443078138e-05
173,0.009543290361762047,4.141125828027725e-06,9.539148595649749e-05
173,0.009560229256749153,4.143997557548573e-06,9.556084842188284e-05
173,0.009502707980573177,4.146871560806176e-06,9.498560393694788e-05
173,0.010076227597892284,4.155497663305141e-06,0.00010072072473121807
173,0.00989481806755066,4.158374395046849e-06,9.890659566735849e-05
173,0.009959167800843716,4.167012320976937e-06,9.955000859918073e-05
173,0.009854264557361603,4.169893145444803e-06,9.850094647845253e-05
173,0.009735768660902977,4.175659341854043e-06,9.731592581374571e-05
173,0.009842900559306145,4.178543349553365e-06,9.838721598498523e-05
173,0.009792995639145374,4.18142872149474e-06,9.788814350031316e-05
173,0.009684774093329906,4.1958692236221395e-06,9.680578659754246e-05
173,0.00974753312766552,4.1958692236221395e-06,9.743337432155386e-05
173,0.009686977602541447,4.2016531551780645e-06,9.68277599895373e-05
173,0.00953587330877781,4.210335191601189e-06,9.531662362860516e-05
173,0.009635265916585922,4.210335191601189e-06,9.631055581849068e-05
173,0.009682717733085155,4.216128672851482e-06,9.678502101451159e-05
173,0.009819182567298412,4.224826170684537e-06,9.8149583209306e-05
173,0.009858056902885437,4.219027232466033e-06,9.853838128037751e-05
173,0.00975966826081276,4.219027232466033e-06,9.755449718795717e-05
173,0.009788904339075089,4.224826170684537e-06,9.784679423319176e-05
173,0.009749311953783035,4.23062965637655e-06,9.745080751599744e-05
173,0.009868775494396687,4.23643678004737e-06,9.86453887890093e-05
193,0.027887830510735512,3.794957819991396e-06,0.0002788403653539717
193,0.029858693480491638,3.936719622288365e-06,0.00029854755848646164
193,0.005621870514005423,4.142643319937633e-06,5.617727947537787e-05
193,0.010136362165212631,4.119504410482477e-06,0.00010132243187399581
193,0.00469284038990736,4.160685875831405e-06,4.6886798372725025e-05
193,0.005107225384563208,4.173597517365124e-06,5.10305144416634e-05
193,0.006092782597988844,4.207260190014495e-06,6.088575173635036e-05
193,0.007489712908864021,4.2619249143172055e-06,7.485451351385564e-05
193,0.012985708191990852,4.470728072192287e-06,0.00012981238251086324
193,0.012118597514927387,4.489470484259073e-06,0.00012114107812521979
193,0.009164824150502682,4.540540430753026e-06,9.160283661913127e-05
193,0.011513840407133102,4.621764674084261e-06,0.00011509218165883794
193,0.011047467589378357,4.651727522286819e-06,0.0001104281545849517
193,0.011776437982916832,4.736688879347639e-06,0.00011771701247198507
193,0.006719349883496761,4.85581085740705e-06,6.714493792969733e-05
193,0.006737390533089638,4.853024620388169e-06,6.732537440257147e-05
193,0.004550309386104345,4.864177299168659e-06,4.545444971881807e-05
193,0.004429265856742859,4.864177299168659e-06,4.42440141341649e-05
193,0.004530246369540691,4.872550107393181e-06,4.525373879005201e-05
193,0.004584402311593294,4.872550107393181e-06,4.57952955912333e-05
193,0.004572769161313772,4.872550107393181e-06,4.5678963942918926e-05
193,0.0045884158462285995,4.872550107393181e-06,4.5835429773433134e-05
193,0.004642584826797247,4.872550107393181e-06,4.637712117983028e-05
193,0.004682502243667841,4.872550107393181e-06,4.6776294766459614e-05
193,0.0047812326811254025,4.87813622385147e-06,4.7763543989276513e-05
197,0.035732850432395935,7.593149348394945e-06,0.00035725257475860417
197,0.019329924136400223,7.782133252476342e-06,0.00019322142179589719
197,0.024961212649941444,8.057647391979117e-06,0.00024953155661933124
197,0.03953416272997856,8.754562259127852e-06,0.0003952540864702314
197,0.042611014097929,1.0294653293385636e-05,0.00042600720189511776
197,0.05789642035961151,9.495646736468188e-06,0.0005788692506030202
197,0.0596897266805172,9.614401278668083e-06,0.0005968011100776494
197,0.055437732487916946,9.994672836910468e-06,0.0005542773869819939
197,0.031929194927215576,1.0510494576010387e-05,0.00031918685999698937
197,0.014415795914828777,1.1417174391681328e-05,0.00014404379180632532
197,0.013102509081363678,1.2413703188940417e-05,0.00013090095308143646
197,0.013460350222885609,1.249680371984141e-05,0.00013447854144033045
197,0.014274761080741882,1.2593372048286255e-05,0.0001426216767868027
197,0.015112441964447498,1.260656881640898e-05,0.00015099835582077503
197,0.015081739984452724,1.260656881640898e-05,0.00015069133951328695
197,0.015871061012148857,1.2668247109104414e-05,0.00015858393453527242
197,0.019022652879357338,1.287196391785983e-05,0.00019009780953638256
197,0.027542976662516594,1.289865485887276e-05,0.0002753007865976542
197,0.019192399457097054,1.289865485887276e-05,0.00019179499940946698
197,0.01782197505235672,1.3028052308072802e-05,0.00017808948177844286
197,0.02484392374753952,1.3023580322624184e-05,0.00024830899201333523
197,0.025583410635590553,1.3063862752460409e-05,0.0002557034604251385
197,0.023490728810429573,1.307730326516321e-05,0.00023477651120629162
197,0.02423136867582798,1.3180584574001841e-05,0.00024218189355451614
197,0.02298959717154503,1.3176084394217469e-05,0.00022976420586928725
197,0.01650267094373703,1.3252670214569662e-05,0.00016489418339915574
197,0.01655247062444687,1.3252670214569662e-05,0.0001653921790421009
197,0.02301100641489029,1.3216603292676155e-05,0.0002299778861925006
197,0.013273720629513264,1.3266208043205552e-05,0.00013260454579722136
197,0.020364802330732346,1.3270722774905153e-05,0.00020351531566120684
197,0.012461589649319649,1.3284270607982762e-05,0.00012448304914869368
197,0.019793370738625526,1.3279754057293758e-05,0.00019780090951826423
197,0.012127070687711239,1.3288787158671767e-05,0.00012113781849620864
197,0.015926571562886238,1.3293306437844876e-05,0.0001591327745700255
197,0.011268463917076588,1.3293306437844876e-05,0.00011255170102231205
197,0.012630799785256386,1.3293306437844876e-05,0.0001261750585399568
197,0.011737092398107052,1.3297824807523284e-05,0.000117237948870752
197,0.01221080869436264,1.3302343177201692e-05,0.00012197507021483034
197,0.011526696383953094,1.3302343177201692e-05,0.00011513394565554336
197,0.010750091634690762,1.3302343177201692e-05,0.00010736789408838376
197,0.01034266222268343,1.3302343177201692e-05,0.00010329359793104231
197,0.009429153054952621,1.3311385373526718e-05,9.41584148677066e-05
197,0.009416786953806877,1.3311385373526718e-05,9.403475996805355e-05
197,0.009200201369822025,1.3311385373526718e-05,9.186890383716673e-05
197,0.009327915497124195,1.3311385373526718e-05,9.314603812526911e-05
197,0.009350241161882877,1.332043029833585e-05,9.336920629721135e-05
197,0.009459955617785454,1.332043029833585e-05,9.446634794585407e-05
197,0.009766425006091595,1.332043029833585e-05,9.753103950060904e-05
197,0.009822125546634197,1.332043029833585e-05,9.808805043576285e-05
197,0.009274731390178204,1.3329478861123789e-05,9.261402010452002e-05
197,0.009292754344642162,1.3329478861123789e-05,9.279425285058096e-05
197,0.009222735650837421,1.3334002687770408e-05,9.209402196574956e-05
197,0.009116582572460175,1.333852833340643e-05,9.103244519792497e-05
197,0.008498836308717728,1.333852833340643e-05,8.485497528454289e-05
197,0.008622542023658752,1.333852833340643e-05,8.609203359810635e-05
197,0.008549513295292854,1.333852833340643e-05,8.536174573237076e-05
197,0.008581677451729774,1.333852833340643e-05,8.568339399062097e-05
197,0.00846230797469616,1.333852833340643e-05,8.448969310848042e-05
197,0.008166124112904072,1.333852833340643e-05,8.152785449055955e-05
197,0.007981357164680958,1.333852833340643e-05,7.968018326209858e-05
197,0.007861039601266384,1.333852833340643e-05,7.847701635910198e-05
197,0.007698388770222664,1.333852833340643e-05,7.685050513828173e-05
197,0.007614996284246445,1.333852833340643e-05,7.601657853228971e-05
197,0.007873349823057652,1.333852833340643e-05,7.860011828597635e-05
197,0.007447381038218737,1.3343055798031855e-05,7.434037979692221e-05
197,0.00788330938667059,1.3343055798031855e-05,7.869966793805361e-05
197,0.007520085200667381,1.3343055798031855e-05,7.506742258556187e-05
197,0.007879539392888546,1.3343055798031855e-05,7.866196392569691e-05
197,0.007463569287210703,1.3343055798031855e-05,7.450226257788017e-05
197,0.007432775106281042,1.3343055798031855e-05,7.419432222377509e-05
197,0.007371925748884678,1.3343055798031855e-05,7.358582661254331e-05
197,0.007329647894948721,1.3343055798031855e-05,7.316304981941357e-05
197,0.007380328606814146,1.3343055798031855e-05,7.366985664702952e-05
197,0.0074312430806458,1.3343055798031855e-05,7.417899905703962e-05
197,0.0073635876178741455,1.3343055798031855e-05,7.350244413828477e-05
53,0.014220834709703922,4.5291039896255825e-06,0.0001421630586264655
53,0.016000721603631973,5.05062917000032e-06,0.00015995670401025563
53,0.011705650016665459,5.238689482212067e-06,0.00011700411414494738
